lat,lon,polygon,GEOID
37.834303,-122.291447,3822,06001425102
37.836665,-122.294713,3822,06001425102
33.148299,-117.106756,7444,06073020305
38.259248,-122.055144,9214,06095252604
34.0645489,-117.4320097,9011,06071002601
37.5035543,-121.9750093,6883,06001441503
33.886476,-117.86466,4546,06059011711
37.698618,-121.874274,5544,06001450744
34.275995,-118.573813,8320,06037108202
32.980551,-117.061139,10451,06073017040
37.4848685,-122.2312823,5085,06081610202
32.7495748,-117.1539827,7250,06073000600
33.020014,-117.111464,9213,06073017032
32.951181,-117.232543,7462,06073008329
32.7516039,-117.2175027,11368,06073006802
32.818697,-117.179338,7888,06073008509
32.775266,-117.155568,11531,06073008702
32.802549,-117.0127416,9488,06073009802
37.768349,-122.394233,11365,06075060700
37.768038,-122.38978,11365,06075060700
37.765837,-122.391854,7953,06075022600
37.764099,-122.458221,8657,06075030101
37.798811,-122.448826,9562,06075060100
37.3004,-121.95053,11517,06085506501
37.3266379,-121.8137616,11470,06085503305
37.324505,-121.942806,11558,06085505800
37.701665,-122.126286,7064,06001433102
34.418004,-119.699617,9913,06083000900
37.338419,-121.974759,4284,06085506102
34.4121586,-118.5562241,11282,06037920329
34.022041,-118.465626,5529,06037701801
34.033624,-118.481117,4771,06037701601
37.34045,-122.042287,8563,06085508303
37.373065,-122.034773,5481,06085508602
34.169861,-118.540958,4079,06037139401
34.210285,-118.845987,11348,06111007508
34.184137,-118.88621,4148,06111006900
33.8550855,-118.3528309,6834,06037650401
33.792222,-118.331387,8741,06037651101
33.697396,-117.827005,8980,06059075515
34.122538,-117.69254,3773,06071000815
34.001303,-118.469517,7003,06037273200
37.9179102,-122.0371346,6980,06013338302
37.93075,-122.014235,8425,06013337300
34.071303,-117.930112,7770,06037406702
34.1527936,-118.8249372,5795,06111005907
41.23636,-73.033472,13660,09009150800
38.916133,-77.067931,14021,11001000100
34.035714,-84.676044,19403,13067030103
34.048216,-84.297096,20180,13121011611
33.881396,-84.468107,18795,13067031207
33.657761,-84.510387,19833,13121007706
33.924893,-84.339423,18468,13089021215
34.192909,-84.129777,18907,13117130509
33.792498,-84.283784,18335,13089022204
33.620027,-84.239229,18336,13151070108
34.049105,-84.602816,19222,13067030226
33.735196,-84.668179,19214,13097080602
33.835703,-84.574765,19360,13067031307
33.903985,-84.606545,20101,13067031503
33.825463,-84.033077,18589,13135050723
34.084453,-84.545908,19371,13057091003
34.129501,-84.499189,20094,13057090701
21.2966976,-157.8480364,20309,15003003700
21.295181,-157.85251,20309,15003003700
21.278702,-157.825565,20231,15003002004
21.298607,-157.861644,20343,15003003800
20.891738,-156.464639,20351,15009031900
43.61834,-116.350782,20798,16001010321
42.140418,-87.991713,21892,17031803012
41.759295,-88.214535,21489,17043846509
41.718312,-88.040357,23481,17197880117
41.751883,-87.913065,22472,17031820201
41.86905,-87.640655,21678,17031841900
41.880228,-87.646988,23084,17031281900
41.998817,-87.658998,23516,17031010400
41.867041,-87.62621,22241,17031330100
41.908369,-87.647411,23483,17031842200
41.9078745,-87.6493549,23483,17031842200
41.885232,-87.635512,21811,17031839100
41.885377,-87.630832,21811,17031839100
41.880685,-87.672992,23779,17031838100
41.879302,-87.634494,21811,17031839100
41.853059,-87.635359,21655,17031841100
41.946799,-87.646794,21044,17031061800
41.946794,-87.654398,20918,17031832000
41.958746,-87.682608,22220,17031050200
41.753994,-87.733795,23174,17031650500
41.866956,-87.639553,21678,17031841900
41.891419,-87.625464,21449,17031081500
41.982502,-87.668736,21022,17031030900
41.7922971,-87.605991,21785,17031836200
41.99155,-87.659616,22732,17031030101
41.898319,-87.622948,23547,17031081300
41.716534,-87.783411,23406,17031823001
41.860438,-88.049038,22597,17043842100
42.159195,-88.044633,22771,17097864403
41.84006,-88.002303,23062,17043844301
41.839317,-88.005176,23062,17043844301
41.750284,-88.113358,22967,17043846203
41.712897,-88.208091,21928,17197880312
42.150547,-87.79916,22866,17031801500
42.149332,-87.816158,22866,17031801500
41.851764,-87.950964,23169,17043844601
41.537545,-88.197617,21446,17197883214
42.059174,-87.750685,23497,17031806900
42.010901,-87.76377,22189,17031807800
42.074841,-88.184351,22246,17031804201
42.242202,-87.948442,23572,17097863902
42.103073,-88.293383,23055,17089850103
41.77292,-87.94884,23693,17043845508
41.759177,-87.943627,23051,17043845902
42.388323,-71.19071,32227,25017357700
42.481195,-71.219152,31301,25017332400
42.486904,-71.225397,31301,25017332400
42.302506,-71.395864,32493,25017383600
42.30288,-71.390095,32493,25017383600
42.299954,-71.382838,31146,25017382602
42.503076,-71.064553,32411,25017335302
38.977086,-77.09897,29845,24031704803
38.937633,-76.719435,29714,24033800520
39.113259,-77.172553,29831,24031700718
39.039344,-77.049877,30918,24031703800
42.746705,-83.371579,34377,26125127600
40.42419,-74.381599,42400,34023006701
40.418684,-74.169405,41721,34025802300
40.760984,-74.023893,41566,34017017900
40.773414,-73.533184,45158,36059518900
45.430286,-122.539766,54744,41005022205
45.535322,-122.90696,54854,41067032607
45.52018,-122.97503,54835,41067032501
45.573273,-122.557421,54985,41051007300
32.987874,-96.991961,64096,48113014134
32.910789,-96.873885,65784,48113009605
33.176377,-97.098632,66125,48121021303
32.906356,-97.314215,65160,48439113922
33.098539,-96.810621,65175,48085030505
33.217544,-96.821993,64346,48085030519
32.868063,-96.664585,63663,48113018401
32.673519,-97.009074,65044,48113016413
32.919894,-97.085075,66397,48439113705
29.737242,-95.589918,64097,48201451300
30.011604,-95.587906,66519,48201554200
33.188098,-96.638049,66545,48085030802
32.807836,-96.625087,63691,48113017813
33.012948,-96.608525,64583,48085031313
33.049737,-96.828149,63204,48085031646
33.051406,-96.828144,63204,48085031646
33.070621,-96.691215,66052,48085031632
33.024927,-96.768922,61638,48085031624
38.827351,-77.089655,68907,51510200201
38.74333,-77.160668,67896,51059421103
38.887642,-77.091957,68207,51013101801
39.066666,-77.484879,67871,51107611012
39.052159,-77.452569,67788,51107611015
38.828059,-77.438967,67792,51059491302
38.877574,-77.442106,67940,51059490103
39.007173,-77.436672,68897,51107611006
38.866784,-77.366659,68288,51059491702
38.857594,-77.379991,68959,51059491701
38.922934,-77.225128,67804,51059480202
38.775807,-77.175112,67974,51059421002
47.320611,-122.220406,70082,53033030504
47.293477,-122.212944,70200,53033030802
47.831298,-122.266721,70423,53061051802
47.821996,-122.283946,69647,53061051702
47.619142,-122.345372,69569,53033007200
47.682855,-122.289873,69327,53033003900
40.555129,-74.300223,40852,34023003002
32.678001,-97.39685,63336,48439105514
41.829238,-71.416794,58518,44007000800
41.550922,-73.025659,13155,09009351200
30.164954,-95.455106,62884,48339691700
39.376258,-76.467722,30953,24005440600
37.372526,-122.058034,10742,06085508401
39.00732,-77.439663,68897,51107611006
42.36456227,-83.07601824,34999,26163533900
34.14541,-118.101255,11313,06037463400
34.026591,-117.690586,9714,06071000603
33.82185,-118.18484,5225,06037572001
34.138765,-118.215236,5156,06037181400
41.709488,-88.186719,21235,17197880309
41.897575,-88.332118,23115,17089852601
42.153673,-87.961725,23143,17097864519
41.909217,-87.806112,21143,17031810900
47.905376,-122.293871,70595,53061042001
42.138564,-87.986826,22923,17031803005
47.358497,-122.112065,69743,53033031706
47.470555,-122.346554,70236,53033027900
47.343242,-122.302305,69375,53033030005
47.297114,-122.381431,70143,53033030306
47.474597,-122.285655,69940,53033027300
45.722387,-122.6511,70493,53011040411
45.519322,-122.399424,54603,41051010303
45.444009,-122.629551,54742,41005020800
45.37554,-122.601366,54461,41005021900
45.526404,-122.814925,54895,41067031507
41.668298,-70.296202,31659,25001015300
39.030477,-77.421966,67934,51107611501
34.053546,-118.467033,6062,06037264103
41.91011,-87.845882,21098,17031811302
38.829068,-77.436688,67792,51059491302
41.91551,-87.764854,22630,17031250300
42.290796,-71.671248,31525,25027740101
47.623493,-122.35775,70314,53033007100
41.104791,-73.418883,13455,09001044100
45.436873,-122.574743,54497,41005022201
36.7388788,-119.7974054,5440,06019000100
39.965,-83.006,50333,39049003000
34.148,-118.145,9043,06037461902
38.819828,-91.14355,38284,29219820102
38.819828,-91.143486,38284,29219820102
33.822336,-84.365415,19855,13121009402
40.100419,-82.82469,52427,39049007205
40.059714,-82.848821,52920,39049007209
40.107427,-82.827163,52427,39049007205
48.397444,-71.119503,,
49.15743,-122.9062,,
45.481111,-73.600544,,
45.486143,-73.587047,,
34.2429,-119.018495,10017,06111005202
41.14807,-73.255573,13516,09001060700
41.146214,-73.257123,13516,09001060700
47.591,-117.56193,70129,53063014100
33.915754,-112.144203,2115,04013610000
43.310904,-70.993259,40391,33017084400
39.19168,-76.690895,30705,24003980000
33.771897,-84.25296,18562,13089023113
44.981639,-93.143751,36550,27123030300
40.188425,-75.225781,56277,42091201203
28.595381,-81.317053,15218,12095016301
34.42546,-117.37168,8043,06071010017
37.37368,-118.39343,,
33.85652,-118.00085,8382,06059110401
34.19998,-118.37007,10558,06037980001
43.821682,-72.520904,67201,50027965100
50.3334158,-102.2590615,,
48.5378271,-123.389697,,
44.6006749,-75.7032006,,
46.5230528,-84.2703186,,
37.426391,-120.785835,4971,06047000203
45.6230693,-73.8517934,,
34.22593,-119.156079,4865,06111005002
34.227236,-119.157683,4865,06111005002
34.394644,-118.925015,6323,06111000303
34.216428153096,-119.15679343782,6071,06111004901
34.227987,-119.155346,4865,06111005002
34.229412,-119.156166,4865,06111005002
34.240008,-119.17993,5154,06111005004
34.240462,-119.175604,5154,06111005004
34.286939,-118.722897,8187,06111008500
34.276683,-118.779525,9969,06111007700
34.378768,-119.313973,6585,06111001001
28.220518,-80.674573,16270,12009064127
39.08104,-94.57669,37515,29095004300
42.890528,-85.677934,33302,26081014100
42.890454,-85.677933,33302,26081014100
39.191784,-106.82388,12378,08097000401
39.785249,-75.980019,57014,42029308000
39.785196,-75.980071,57014,42029308000
42.750248,-84.56008,34311,26065006800
34.951946,-79.906958,49966,37007920100
42.257788,-85.549473,35181,26077001802
43.93895,-86.4047,34535,26105950600
32.13836,-80.760019,58592,45013011300
34.059133,-118.248589,9618,06037207400
34.04684,-118.237458,10009,06037206031
47.711826,-122.194719,69546,53033022005
35.031247,-79.119196,48900,37093970102
40.60222,-75.36011,56478,42095011300
40.459914,-79.923095,58082,42003070800
40.447722,-80.022612,55698,42003980600
38.94065,-119.74824,40087,32005001500
33.847485,-84.36689,19126,13121009602
33.835442,-84.326173,20091,13089021603
40.035841,-83.134837,51818,39049007922
40.037017,-83.131537,51818,39049007922
40.652052,-75.294725,57092,42095017607
35.208414,-90.208234,3137,05035030805
39.74583,-105.0548,11718,08059011401
37.02431,-121.56286,10781,06085512602
39.52549,-122.21859,11562,06021010300
35.26583,-117.99917,6791,06029006500
34.063402,-118.241234,9238,06037207103
34.228403,-118.589661,6503,06037113421
34.237037,-118.587164,6503,06037113421
34.291096,-118.448935,3740,06037320300
34.264345,-118.466124,9850,06037109604
34.158486,-118.42708,5508,06037124600
34.208263,-118.388678,10250,06037122410
33.788779,-118.274557,7926,06037294510
33.734075,-118.281179,3984,06037297110
33.723761,-118.28779,5948,06037297120
33.707394,-118.287742,3926,06037297601
34.155358,-118.369211,6862,06037125402
34.215908,-118.454423,4239,06037120030
33.98048,-118.308755,10585,06037237300
34.169042,-118.569837,10291,06037137501
34.234279,-118.57491,6503,06037113421
34.110891,-118.197136,5804,06037183520
34.178032,-118.462403,9519,06037128400
34.033412,-118.296248,6744,06037221601
34.196289,-118.59406,5539,06037134520
34.248493,-118.593116,9236,06037113303
34.245466,-118.583973,9236,06037113303
27.977523,-82.747386,14895,12103026703
34.015864,-118.205302,5975,06037205120
34.109854,-118.252525,7510,06037187102
40.527543,-74.23131,,
44.780071,-69.726943,29534,23025966600
41.55022,-73.026799,13155,09009351200
41.549361,-73.02614,13155,09009351200
41.549008,-73.023973,13155,09009351200
41.23608,-73.036899,13660,09009150800
41.235232,-73.038159,13660,09009150800
33.924944,-84.341996,18468,13089021215
33.92279,-84.339648,18468,13089021215
33.921994,-84.340543,18468,13089021215
33.922624,-84.340293,18468,13089021215
33.881047,-84.46727,18795,13067031207
33.87917,-84.467531,18795,13067031207
33.879275,-84.468578,18795,13067031207
21.33347,-158.05165,20529,15003011500
21.29056,-157.844408,20309,15003003700
21.290926,-157.845258,20309,15003003700
21.291368,-157.846292,20309,15003003700
21.291959,-157.846844,20309,15003003700
21.292128,-157.846009,20309,15003003700
21.290206,-157.843532,20309,15003003700
41.757852,-88.214642,21489,17043846509
41.720936,-88.041222,23481,17197880117
41.719985,-88.042599,23481,17197880117
41.879879,-87.674151,23779,17031838100
42.149831,-87.814897,22866,17031801500
42.151211,-87.815454,22866,17031801500
42.150978,-87.81746,22866,17031801500
42.149633,-87.818195,22866,17031801500
42.244197,-87.948852,23572,17097863902
42.24295,-87.952168,23572,17097863902
42.241774,-87.951796,23572,17097863902
42.101703,-88.293881,23055,17089850103
41.839263,-88.00897,23062,17043844301
41.851613,-87.951624,23169,17043844601
41.852932,-87.952478,23169,17043844601
41.850727,-87.952442,23169,17043844601
41.850427,-87.955089,23169,17043844601
41.848348,-87.95395,23169,17043844601
41.848418,-87.951327,23169,17043844601
42.300662,-71.39568,32493,25017383600
42.302443,-71.381288,31146,25017382602
42.302486,-71.385862,31146,25017382602
42.301095,-71.386765,31146,25017382602
42.303319,-71.382099,31146,25017382602
42.354635,-71.613822,31989,25017321400
39.374985,-76.466179,30953,24005440600
39.374492,-76.4683,30953,24005440600
40.557784,-74.299584,40852,34023003002
40.77178,-73.532246,45158,36059518900
40.771828,-73.531142,45158,36059518900
30.535359,-97.817751,64579,48491020320
32.786667,-96.803696,62471,48113002100
43.100418,-77.439768,47773,36055011800
43.1006,-77.4423,47773,36055011800
43.10259,-77.441123,47773,36055011800
43.098049,-77.446537,47773,36055011800
34.061068,-118.291008,5292,06037212203
34.061173,-118.291001,5292,06037212203
38.07577,-122.57449,9328,06041104200
34.027977,-118.277514,3793,06037224700
40.6093,-75.37896,55189,42095011100
42.866646,-73.777957,47680,36091062508
43.035576,-78.887184,46982,36063023001
36.132294,-85.504364,61149,47141001200
34.846402,-82.399386,58646,45045000200
40.761692,-73.01223,47420,36103159000
45.902454,-74.252126,,
41.864511,-87.645224,21678,17031841900
42.69757,-73.69042,47708,36083041000
47.448013,-122.45897,69987,53033027701
33.541666,-101.937828,61717,48303001706
40.158462,-75.133328,57098,42091200301
42.602394,-73.79083,47381,36001014201
42.97366,-73.79479,47656,36091061901
42.87302,-73.929504,47480,36093032502
42.865038,-73.78225,47680,36091062508
36.037968,-115.17348,40008,32003002810
30.458615,-97.752557,64587,48491020411
39.37738,-76.460639,29927,24005411307
34.035029,-118.252463,8609,06037226002
34.048631,-118.353643,6611,06037217100
44.642626,-86.247834,33581,26019000400
37.363998,-115.15999,39629,32017950200
42.50502,-94.15768,25885,19187000100
43.111681,-94.682041,25976,19147960300
43.186856,-95.820383,25499,19141490300
28.041408,-81.96353,15220,12105010800
27.980169,-82.82669,17601,12103026002
27.897738,-82.846042,14093,12103027603
28.681649,-81.523913,17856,12095017802
27.960598,-82.829639,14354,12103027604
45.191848,-73.404716,,
49.674467,-115.977188,,
34.060958,-118.290714,5292,06037212203
34.060958,-118.290714,5292,06037212203
40.360654,-74.619227,41511,34023008601
42.607573,-73.719919,46333,36083052403
42.607567,-73.72001,46333,36083052403
39.959225,-75.604248,55199,42029302500
40.048653,-82.4506,51780,39089753300
44.946117,-93.10391,35752,27123034201
44.946138,-93.103841,35752,27123034201
29.758725,-95.383028,61581,48201410100
34.221521,-118.469557,5573,06037117408
35.202501,-89.779719,60962,47157021113
41.864575,-87.645374,21678,17031841900
28.816729,-81.845856,15765,12069030702
34.698503,-82.940122,59035,45073030601
35.456219,-77.691922,48152,37079950300
44.937263,-93.341545,36414,27053022901
38.65772,-121.38836,10046,06067007301
40.361902,-75.987814,56193,42011010903
39.317226,-94.90904,26529,20103070100
39.31945,-94.91584,26529,20103070100
41.256012,-95.93784,39408,31055001800
35.930951,-95.134702,53711,40021977700
36.374397,-94.205894,3052,05007020501
39.178061,-76.837686,29848,24027606705
43.700537,-72.288447,40273,33009961602
34.235624,-118.525409,5035,06037115103
34.169056,-118.576567,10291,06037137501
34.166493,-118.585243,10291,06037137501
34.221774,-118.40576,10024,06037121010
34.229138,-118.450379,11069,06037120103
34.139941,-118.378328,11524,06037143800
34.144894,-118.14673,4332,06037463602
49.819687,-74.432568,,
45.535466,-73.669593,,
45.563199,-73.642342,,
47.616737,-122.146188,69457,53033023603
38.899515,-77.023468,13923,11001005800
27.251233,-80.194916,16412,12085000100
33.753767,-84.469442,19881,13121008102
42.13695,-80.09171,55393,42049000300
40.735767,-74.15482,41076,34017013900
43.519543,-85.08598,34338,26107961000
